Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2024-11-27 00:00:00-05:00,422.7868153853765,424.8952553598379,419.7137054696712,420.6784057617188,18332400,0.0,0.0,-0.011682542004131768
2024-11-29 00:00:00-05:00,417.7942649272981,422.5580967644444,415.5167709497141,421.1458435058594,16271900,0.0,0.0,0.0011111522192210899
2024-12-02 00:00:00-05:00,419.2661767617578,430.6337058704028,419.0075879189551,428.624755859375,20207200,0.0,0.0,0.017758485495800835
2024-12-03 00:00:00-05:00,427.4909528928622,430.1065849956101,425.4024231657053,428.8435363769531,18302000,0.0,0.0,0.0005104243620728255
2024-12-04 00:00:00-05:00,430.6635477279166,437.2672755840065,430.2657397446012,435.0295715332031,26009400,0.0,0.0,0.014424923384673605
2024-12-05 00:00:00-05:00,435.5268443828614,442.2300015529848,433.7864078777922,440.2011413574219,21697800,0.0,0.0,0.0118878581196038
2024-12-06 00:00:00-05:00,439.8828865059849,443.66213830194334,439.3557840883586,441.1459655761719,18821000,0.0,0.0,0.0021463465901894185
2024-12-09 00:00:00-05:00,440.1812568830996,445.8799237829371,438.09272702914495,443.5825500488281,19144400,0.0,0.0,0.005523306712039933
2024-12-10 00:00:00-05:00,441.9614922675205,447.16289170564096,439.1867306857862,440.9072570800781,18469500,0.0,0.0,-0.006031105074930321
2024-12-11 00:00:00-05:00,441.62334015579273,447.8889300799693,441.62334015579273,446.5363464355469,19200200,0.0,0.0,0.012767059886352516
2024-12-12 00:00:00-05:00,446.6556879875928,453.66717934055725,446.6556879875928,447.1032409667969,20834800,0.0,0.0,0.0012695372633722002
2024-12-13 00:00:00-05:00,445.98933356109154,448.9629838704377,443.14494732322726,444.8257141113281,20177800,0.0,0.0,-0.005093961856648455
2024-12-16 00:00:00-05:00,444.82573215231423,449.7089034526842,442.8466168869823,449.12213134765625,23598800,0.0,0.0,0.00965865304102631
2024-12-17 00:00:00-05:00,448.545282051395,452.801891035832,447.11314908926647,451.9764099121094,22733500,0.0,0.0,0.006355239177121996
2024-12-18 00:00:00-05:00,448.85359210839096,450.1763104473289,434.6317218572595,434.9997253417969,24444500,0.0,0.0,-0.03756099698569171
2024-12-19 00:00:00-05:00,439.2066057877418,440.7580781855559,433.9355816606558,434.6416931152344,22963700,0.0,0.0,-0.0008230631094794383
2024-12-20 00:00:00-05:00,430.7431322726768,441.3150464611244,426.2876339353125,434.2140808105469,64263700,0.0,0.0,-0.0009838271649059704
2024-12-23 00:00:00-05:00,434.353277123108,435.2583077630068,430.4646409959487,432.8714294433594,19152500,0.0,0.0,-0.00309214147243031
2024-12-24 00:00:00-05:00,432.2746905166953,437.1976515770788,431.817212852652,436.9291076660156,7164500,0.0,0.0,0.009373864724391945
2024-12-26 00:00:00-05:00,436.6804901261448,438.5303413291557,434.24389716434194,435.7157897949219,8194200,0.0,0.0,-0.002776921587062553
2024-12-27 00:00:00-05:00,432.2249501021284,432.84155699312345,424.0200357250834,428.17718505859375,18117700,0.0,0.0,-0.017301656063179016
2024-12-30 00:00:00-05:00,423.7316509986102,425.2134986857935,419.59438106008827,422.5083618164063,13158700,0.0,0.0,-0.013239433206633122
2024-12-31 00:00:00-05:00,423.7714314589903,424.3979934566231,418.361157840794,419.1965637207031,13246500,0.0,0.0,-0.007838420242064381
2025-01-02 00:00:00-05:00,423.2045424399656,423.74159992080814,412.5829142901712,416.2925109863281,16896500,0.0,0.0,-0.006927663501339887
2025-01-03 00:00:00-05:00,418.7788542550092,421.712745134401,417.2472919522773,421.0364685058594,16662900,0.0,0.0,0.011395731112941121
2025-01-06 00:00:00-05:00,425.66104554069966,431.9465149926899,423.15482788109534,425.5118713378906,20573600,0.0,0.0,0.010629489763471556
2025-01-07 00:00:00-05:00,426.655570865203,428.2965477599085,418.50037065706186,420.0617980957031,18139100,0.0,0.0,-0.012808275419088577
2025-01-08 00:00:00-05:00,421.1458124811298,424.6366402910522,419.2363221421035,422.2398071289063,15054600,0.0,0.0,0.005184972885125205
2025-01-10 00:00:00-05:00,422.3094749538564,422.3890244132644,412.7519761682606,416.6605224609375,20201100,0.0,0.0,-0.013213544942401678
2025-01-13 00:00:00-05:00,412.970770030549,416.212964363656,410.0369095197108,414.9101257324219,17604800,0.0,0.0,-0.004201014096985256
2025-01-14 00:00:00-05:00,415.5267269300622,417.4461724776856,408.4754763868852,413.3984375,16935900,0.0,0.0,-0.0036434112803426233
2025-01-15 00:00:00-05:00,416.8395004087413,425.8101960648602,415.984184442192,423.9802551269531,19637800,0.0,0.0,0.025597139870547014
2025-01-16 00:00:00-05:00,426.3572147468436,427.1428756329152,422.07077084126166,422.25970458984375,15300000,0.0,0.0,-0.004058091187746915
2025-01-17 00:00:00-05:00,431.717739483304,432.1056227420966,425.8301086663914,426.6853942871094,26197500,0.0,0.0,0.010480966213824328
2025-01-21 00:00:00-05:00,427.8490471438773,428.54520356031776,423.2741792396476,426.1583251953125,26085700,0.0,0.0,-0.00123526396463014
2025-01-22 00:00:00-05:00,435.168798403502,444.8257262250376,433.6173259954359,443.7615966796875,27803800,0.0,0.0,0.04130688160628382
2025-01-23 00:00:00-05:00,439.58451646365,444.3085582129765,439.08724891108926,444.2687683105469,18389300,0.0,0.0,0.0011428921174210238
2025-01-24 00:00:00-05:00,442.727264983927,444.20911262497947,438.98780315862,441.6332702636719,15549500,0.0,0.0,-0.005932215439985122
2025-01-27 00:00:00-05:00,421.69287703242304,432.82172827375285,421.18565437157145,432.1852111816406,35647800,0.0,0.0,-0.021393449538777753
2025-01-28 00:00:00-05:00,432.2249849937885,445.9296782334323,429.02258057650255,444.7561340332031,23491700,0.0,0.0,0.029086888043189374
2025-01-29 00:00:00-05:00,444.2489087647689,444.4378728714111,437.9932741704639,439.9127197265625,23581400,0.0,0.0,-0.010890044984245284
2025-01-30 00:00:00-05:00,416.4814791520961,420.5491243253889,410.9021514578089,412.7221374511719,54586300,0.0,0.0,-0.06180903860268361
2025-01-31 00:00:00-05:00,416.6903391053237,418.3909856769975,412.6425738477464,412.791748046875,34161900,0.0,0.0,0.0001686621321865811
2025-02-03 00:00:00-05:00,409.350684594608,413.1398611878705,406.4267487485119,408.6744079589844,25679100,0.0,0.0,-0.009974375959238113
2025-02-04 00:00:00-05:00,410.43471361041793,411.6580027715914,407.5008227766752,410.116455078125,20532100,0.0,0.0,0.003528596582160759
2025-02-05 00:00:00-05:00,410.0965981017129,411.5684907814938,408.1572423104593,411.0314636230469,16316700,0.0,0.0,0.002231094445473092
2025-02-06 00:00:00-05:00,411.737515806655,415.9145752087822,411.737515806655,413.5475769042969,16309800,0.0,0.0,0.006121461503388659
2025-02-07 00:00:00-05:00,414.2040051086223,416.3621293611533,405.86979579790295,407.5107727050781,22886800,0.0,0.0,-0.01459760505528429
2025-02-10 00:00:00-05:00,411.44913283343,413.1895693646485,408.6744015876666,409.96728515625,20817900,0.0,0.0,0.006028092054758183
2025-02-11 00:00:00-05:00,407.4014076456789,410.23580864154656,407.0632389741584,409.1915588378906,18140600,0.0,0.0,-0.001892166390944361
2025-02-12 00:00:00-05:00,404.98464070295296,408.5053035519359,402.1601645834243,406.8046569824219,19121700,0.0,0.0,-0.005833213818602689
2025-02-13 00:00:00-05:00,404.775785007703,408.7539254008991,404.1392679764064,408.2964477539063,23891700,0.0,0.0,0.003667093642806707
2025-02-14 00:00:00-05:00,405.5614808415711,406.6753553081934,403.6619151401408,406.1979675292969,22758500,0.0,0.0,-0.005139599514405457
2025-02-18 00:00:00-05:00,405.7703454735141,408.3561429609082,404.2785427328027,407.4013977050781,21423100,0.0,0.0,0.002962669121909123
2025-02-19 00:00:00-05:00,405.65099512827777,413.21939292620334,405.4222411212721,412.5033264160156,24114200,0.0,0.0,0.012523100656200548
2025-02-20 00:00:00-05:00,413.8486794990648,417.8547165109783,411.1082238049584,414.6857604980469,23508700,0.83,0.0,0.005290706625309172
2025-02-21 00:00:00-05:00,415.8915301727366,416.5990574532586,406.4743466307379,406.793212890625,27524800,0.0,0.0,-0.01903259855834627
2025-02-24 00:00:00-05:00,407.09219625426255,407.9491968592537,397.93408950529806,402.5978393554688,26443700,0.0,0.0,-0.010313283020000119
2025-02-25 00:00:00-05:00,399.7079184567694,400.5250798023072,395.3231955078189,396.5190124511719,29387400,0.0,0.0,-0.01509900528534558
2025-02-26 00:00:00-05:00,396.6286502127144,402.1992455439655,392.88169018272754,398.3426818847656,19619000,0.0,0.0,0.004599197961077106
2025-02-27 00:00:00-05:00,399.8772891429284,404.33177619538384,390.8088971171108,391.1676330566406,21127400,0.0,0.0,-0.018012252149772423
2025-02-28 00:00:00-05:00,391.2971936660098,396.2499454411849,385.2283339547379,395.6121520996094,32845700,0.0,0.0,0.011362185077120612
2025-03-03 00:00:00-05:00,397.4358274187669,397.4358274187669,384.8197626823639,387.14166259765625,23007700,0.0,0.0,-0.02141109532909491
2025-03-04 00:00:00-05:00,382.069321414226,391.2174529428098,379.6776572148895,387.26123046875,29342900,0.0,0.0,0.00030884785246687585
2025-03-05 00:00:00-05:00,387.9887187604894,400.2759422103805,387.4605594414927,399.628173828125,23433100,0.0,0.0,0.031934369842304466
2025-03-06 00:00:00-05:00,392.91158534383527,400.7542663515353,391.3171323240562,395.5125427246094,23304600,0.0,0.0,-0.010298651028757821
2025-03-07 00:00:00-05:00,390.9583919892802,393.42976525122566,384.2019243838628,391.9449462890625,22034100,0.0,0.0,-0.009020185329573605
2025-03-10 00:00:00-04:00,384.50085520495696,385.05890917094194,375.9107776446238,378.840576171875,32840100,0.0,0.0,-0.03343421121068091
2025-03-11 00:00:00-04:00,377.6846284139058,384.6603339518935,375.6018856955347,379.1296081542969,30380200,0.0,0.0,0.0007629382927840656
2025-03-12 00:00:00-04:00,381.6209225427357,383.883033194115,377.634805186652,381.9397888183594,24253600,0.0,0.0,0.007412189930887214
2025-03-13 00:00:00-04:00,381.8301614244045,383.9826683121219,376.139987768004,377.4553833007813,20473000,0.0,0.0,-0.011741132107371821
2025-03-14 00:00:00-04:00,378.4618996667495,388.8756431080204,378.19284770158055,387.21142578125,19952800,0.0,0.0,0.02584687598082147
2025-03-17 00:00:00-04:00,385.35789354291256,391.3470139725856,384.2318105649253,387.3509521484375,22474300,0.0,0.0,0.000360336389624738
2025-03-18 00:00:00-04:00,385.72663184862864,386.02557849597406,379.7773502731509,382.1889343261719,19486900,0.0,0.0,-0.013326462200840217
2025-03-19 00:00:00-04:00,384.1919384194473,388.3275289171194,382.6672498124423,386.4739990234375,19185500,0.0,0.0,0.011211901529332602
2025-03-20 00:00:00-04:00,384.40121765018193,390.4302384005767,381.9497639905121,385.4974060058594,18470500,0.0,0.0,-0.002526930712145825
2025-03-21 00:00:00-04:00,381.8899648927027,390.38038369901005,381.47140919973,389.9020690917969,39675900,0.0,0.0,0.011425921464878863
2025-03-24 00:00:00-04:00,394.0276840634663,394.0276840634663,388.45708885622673,391.7157287597656,21004500,0.0,0.0,0.004651577438902432
2025-03-25 00:00:00-04:00,392.552857032296,394.98436068056907,391.2773006739415,393.7885437011719,15775000,0.0,0.0,0.005291630611742537
2025-03-26 00:00:00-04:00,393.6290879777552,393.9380096391845,387.2214116418782,388.6165466308594,16108400,0.0,0.0,-0.013133944989108914
2025-03-27 00:00:00-04:00,388.7759758195498,390.878638018693,386.055439916328,389.2243957519531,13766800,0.0,0.0,0.0015641359750724337
2025-03-28 00:00:00-04:00,386.7330813092454,387.77945533191945,375.6217855831935,377.48529052734375,21632000,0.0,0.0,-0.030160250366450647
2025-03-31 00:00:00-04:00,371.2470435423123,375.761320171641,365.96541986866765,374.087158203125,35184700,0.0,0.0,-0.009002025799393687
2025-04-01 00:00:00-04:00,373.3496861547736,381.52123836039385,371.9346316172352,380.863525390625,19689500,0.0,0.0,0.0181144074018722
2025-04-02 00:00:00-04:00,376.6581801475031,383.74348886180815,375.3128595122782,380.813720703125,16092600,0.0,0.0,-0.00013076780573539892
2025-04-03 00:00:00-04:00,373.4892252977989,376.16989155085776,368.0681034665444,371.8150329589844,30198000,0.0,0.0,-0.023630156307198336
2025-04-04 00:00:00-04:00,362.86621412703136,373.28990195338014,358.2323590249941,358.5910949707031,49209900,0.0,0.0,-0.035565904592512854
2025-04-07 00:00:00-04:00,349.66222551139305,369.7123913004176,343.5933653790687,356.61798095703125,50425000,0.0,0.0,-0.005502406616742839
2025-04-08 00:00:00-04:00,366.98190125867967,372.35317854006513,349.0343982710952,353.3294372558594,35868900,0.0,0.0,-0.009221474734242618
2025-04-09 00:00:00-04:00,352.3129939705509,391.8652461990382,351.8745186247924,389.1347351074219,50199700,0.0,0.0,0.10133686604106673
2025-04-10 00:00:00-04:00,380.7339860356081,382.56759631800514,366.5234683324548,380.0264587402344,38024400,0.0,0.0,-0.023406485069170535
2025-04-11 00:00:00-04:00,379.3189154840166,388.6962291414208,377.57498926356885,387.101806640625,23839200,0.0,0.0,0.018618040238158606
2025-04-14 00:00:00-04:00,391.8552468593249,393.2802764387861,382.8765082652718,386.4640197753906,19251200,0.0,0.0,-0.0016475946489872273
2025-04-15 00:00:00-04:00,387.1616161645613,390.5298901348079,382.8267075366503,384.3912658691406,17199900,0.0,0.0,-0.0053633813244883255
2025-04-16 00:00:00-04:00,379.3488352158224,380.2855448116978,366.7227951642272,370.32025146484375,21967800,0.0,0.0,-0.036605968068710304
2025-04-17 00:00:00-04:00,372.4528211002609,373.02085009277744,365.61664478749583,366.5035400390625,21120200,0.0,0.0,-0.0103065155380615
2025-04-21 00:00:00-04:00,361.5607667541322,363.2150090361753,354.43558836453434,357.87359619140625,20807300,0.0,0.0,-0.02354668619772804
2025-04-22 00:00:00-04:00,362.1188421014038,366.4935901583944,358.611039306251,365.5469055175781,19485000,0.0,0.0,0.021441395531364815
2025-04-23 00:00:00-04:00,374.75482418771264,379.069813295219,371.7253664544321,373.0906372070313,20545500,0.0,0.0,0.020636836410287795
2025-04-24 00:00:00-04:00,374.3960646492269,387.101813036712,373.8878249819962,385.9557800292969,22232300,0.0,0.0,0.03448262041249395
2025-04-25 00:00:00-04:00,385.6568474598527,390.7989424087168,383.2651831703409,390.4900207519531,18973200,0.0,0.0,0.0117480834781436
2025-04-28 00:00:00-04:00,390.59964052478745,391.3769322112989,385.2981274275963,389.8024291992188,16579400,0.0,0.0,-0.001760842828736675
2025-04-29 00:00:00-04:00,389.9419132819562,393.7287429695286,389.0251233321368,392.6724243164063,14974000,0.0,0.0,0.007362691718169723
2025-04-30 00:00:00-04:00,388.9453763349202,395.2833185411371,383.10572919383554,393.88818359375,36461100,0.0,0.0,0.0030961157495594804
2025-05-01 00:00:00-04:00,429.6137271918364,435.47332427714,423.4252888222868,423.9235534667969,58938100,0.0,0.0,0.07625354383320349
2025-05-02 00:00:00-04:00,430.2415647531947,437.9148527865164,428.497638419409,433.769287109375,30757400,0.0,0.0,0.023225257389123177
2025-05-05 00:00:00-04:00,431.367624097433,437.97461808249534,430.6102521137275,434.65618896484375,20136100,0.0,0.0,0.002044639585663255
2025-05-06 00:00:00-04:00,430.6999888667604,436.2107948487266,429.6735648726689,431.8061218261719,15104200,0.0,0.0,-0.006557060985279972
2025-05-07 00:00:00-04:00,432.3342674079582,436.5994115910065,429.6137314736212,431.8459777832031,23295300,0.0,0.0,9.230058356446413e-05
2025-05-08 00:00:00-04:00,436.4100737600986,442.1301726837614,434.147963172883,436.6492614746094,23491300,0.0,0.0,0.011122677849317864
2025-05-09 00:00:00-04:00,438.4728871570268,439.2103090991504,434.3671913522403,437.2073059082031,15324200,0.0,0.0,0.0012780152924320998
2025-05-12 00:00:00-04:00,444.39229048229146,447.8103787748487,438.2536661790282,447.7007751464844,22821900,0.0,0.0,0.024001129662010845
2025-05-13 00:00:00-04:00,446.2259115440581,449.1058959658508,443.8142971336702,447.5812072753906,23618800,0.0,0.0,-0.0002670709494630996
2025-05-14 00:00:00-04:00,446.5846525094385,452.3246405642177,446.5846525094385,451.3679809570313,19902800,0.0,0.0,0.008460528771286668
2025-05-15 00:00:00-04:00,450.0301794411029,455.44129747226026,449.6907411096269,452.3863220214844,21992300,0.83,0.0,0.0022561216289509467
2025-05-16 00:00:00-04:00,451.308086808409,453.6142932166669,447.9935587223261,453.5244445800781,23849800,0.0,0.0,0.0025158200042567636
2025-05-19 00:00:00-04:00,450.140005529217,458.83570185482216,450.0601197660991,458.1168823242188,21336500,0.0,0.0,0.010126108524079358
2025-05-20 00:00:00-04:00,454.8422775622727,457.5877642352693,453.5743728670407,457.4180603027344,15441800,0.0,0.0,-0.0015254229836260125
2025-05-21 00:00:00-04:00,453.8239575485261,457.02868069868646,451.06847756848606,451.8272399902344,19216900,0.0,0.0,-0.012222561367165596
2025-05-22 00:00:00-04:00,454.2033434579146,459.49463285512667,453.1550484484722,454.1134643554688,18025600,0.0,0.0,0.005059952483794206
2025-05-23 00:00:00-04:00,449.24150862772166,452.9454112846908,448.17325738802526,449.441162109375,16883500,0.0,0.0,-0.010288843235963685
2025-05-27 00:00:00-04:00,455.7308170830738,460.1934819526082,455.3713920868909,459.9338989257813,20974300,0.0,0.0,0.023346185665684027
2025-05-28 00:00:00-04:00,460.4630558858422,461.7609101640183,456.1800880198718,456.609375,17086300,0.0,0.0,-0.007228264612688995
2025-05-29 00:00:00-04:00,460.7925005105856,460.9622349154345,454.56275123248776,457.9272155761719,13974800,0.0,0.0,0.0028861443683056986
2025-05-30 00:00:00-04:00,458.9654973792759,460.9222720478794,454.79236501090486,459.60443115234375,34770500,0.0,0.0,0.0036626247995799055
2025-06-02 00:00:00-04:00,456.3897628439735,461.3515769006255,456.1401731404802,461.2118225097656,16626500,0.0,0.0,0.003497336510424276
2025-06-03 00:00:00-04:00,460.7126363614999,463.3782677615003,460.1036216507913,462.2101745605469,15743800,0.0,0.0,0.0021646280560383424
2025-06-04 00:00:00-04:00,463.2384646092932,464.9256933509807,462.2600620562611,463.1086730957031,14162700,0.0,0.0,0.0019439176907138922
2025-06-05 00:00:00-04:00,464.1968775224098,468.8791825139859,463.2684111938008,466.9124145507813,20131700,0.0,0.0,0.008213496477299076
2025-06-06 00:00:00-04:00,469.31846913564885,472.5631351284868,468.0106215882427,469.6080017089844,15285600,0.0,0.0,0.005773218004486935
2025-06-09 00:00:00-04:00,468.92913895111,472.6529977632414,467.8508943889836,471.97412109375,16469900,0.0,0.0,0.005038498867470098
2025-06-10 00:00:00-04:00,470.4166711436691,472.0240141385288,466.19360257943936,470.1471252441406,15375900,0.0,0.0,-0.003870966156736544
2025-06-11 00:00:00-04:00,469.2485908678973,474.68965849935887,468.8891963253199,471.8443298339844,16399200,0.0,0.0,0.0036099435659899815
2025-06-12 00:00:00-04:00,474.2403884361742,479.6315503555016,472.7428502291372,478.0840759277344,18950600,0.0,0.0,0.01322416250280134
2025-06-13 00:00:00-04:00,475.62811338522215,478.3935562569989,471.9841099060599,474.1804809570313,16814500,0.0,0.0,-0.00816508051042708
2025-06-16 00:00:00-04:00,474.4300645574067,479.90108160832807,474.2204177457221,478.3536376953125,15626100,0.0,0.0,0.008800777142615734
2025-06-17 00:00:00-04:00,474.6197503672441,477.9542649832925,473.30190948641297,477.2554321289063,15414100,0.0,0.0,-0.0022958026862663905
2025-06-18 00:00:00-04:00,477.21549881727225,480.2105751696819,473.68130019053103,479.4518127441406,17526500,0.0,0.0,0.0046021071052808615
2025-06-20 00:00:00-04:00,481.4385756672578,482.666537493529,476.0873566497709,476.6164855957031,37576200,0.0,0.0,-0.005913685323681417
2025-06-23 00:00:00-04:00,477.425138713905,486.9494899074728,471.7345120072702,485.2023620605469,24864000,0.0,0.0,0.01801422469496128
2025-06-24 00:00:00-04:00,488.1475336634371,491.0427680081874,486.0010379300524,489.30560302734375,22305600,0.0,0.0,0.008456762142235563
2025-06-25 00:00:00-04:00,491.2324636297239,493.7483167920849,488.5868189509033,491.4620666503906,17495100,0.0,0.0,0.004407191762580975
2025-06-26 00:00:00-04:00,492.1709105807123,497.2226034494893,492.0011761864687,496.6335754394531,21578900,0.0,0.0,0.010522701831922499
2025-06-27 00:00:00-04:00,496.73341116664807,498.4805390751374,492.2208403370186,495.1260681152344,34539200,0.0,0.0,-0.003035451888013796
2025-06-30 00:00:00-04:00,496.2242705630272,499.9381665482639,494.5170550643952,496.5936584472656,28369000,0.0,0.0,0.002964074054145005
2025-07-01 00:00:00-04:00,495.655190908974,497.2325843953567,490.1742108879921,491.242431640625,19945400,0.0,0.0,-0.010775866174716486
2025-07-02 00:00:00-04:00,489.1858263089447,492.6900755013178,487.8979653734086,490.2840270996094,16319600,0.0,0.0,-0.001950980777077449
2025-07-03 00:00:00-04:00,492.99955771280014,499.3091926553608,492.6301698307581,498.0213012695313,13984800,0.0,0.0,0.01578120791675297
2025-07-07 00:00:00-04:00,496.56369887519327,497.9314455400232,494.41723357438383,496.9031372070313,13981600,0.0,0.0,-0.0022452133265176144
2025-07-08 00:00:00-04:00,496.4239092084173,497.3823555722493,493.2990413573122,495.804931640625,11846600,0.0,0.0,-0.0022100998850179687
2025-07-09 00:00:00-04:00,499.4789010645568,505.94827712953634,498.919822567675,502.68365478515625,18659500,0.0,0.0,0.013873849785578818
2025-07-10 00:00:00-04:00,502.22438258392543,503.6121159415126,496.93309312638246,500.656982421875,16492100,0.0,0.0,-0.004031705316035028
2025-07-11 00:00:00-04:00,497.6519112557523,504.2011425332065,496.9829974553982,502.4939575195313,16459500,0.0,0.0,0.0036691290886829986
2025-07-14 00:00:00-04:00,500.6968893054946,503.14288052756655,500.2077032480772,502.1944274902344,12058800,0.0,0.0,-0.000596086828139164
2025-07-15 00:00:00-04:00,502.1944148249749,507.465747883617,501.9648118083004,504.9898376464844,14927200,0.0,0.0,0.00556639023300276
2025-07-16 00:00:00-04:00,504.3508808325056,505.88836188358,501.066302385086,504.7901611328125,15154400,0.0,0.0,-0.00039540699393569856
2025-07-17 00:00:00-04:00,504.85005963085433,512.5274410723513,504.7901605415637,510.8601989746094,17503100,0.0,0.0,0.012024873520068091
2025-07-18 00:00:00-04:00,513.6356127696338,513.7953843002441,506.59719545986655,509.212890625,21209700,0.0,0.0,-0.0032245775907299157
2025-07-21 00:00:00-04:00,505.8783619126309,511.2495674173143,504.7202620876888,509.2228698730469,14066800,0.0,0.0,1.9597398712045688e-05
2025-07-22 00:00:00-04:00,510.1313921533716,510.3610256433726,504.4407348632813,504.4407348632813,13868600,0.0,0.0,-0.009391045243034357
2025-07-23 00:00:00-04:00,505.9183250285286,505.9582679116736,499.8782664381748,505.0397644042969,16396600,0.0,0.0,0.0011875122281270745
2025-07-24 00:00:00-04:00,507.93498157135946,512.826933461713,506.4673929575042,510.0415344238281,16107000,0.0,0.0,0.009903715255829226
2025-07-25 00:00:00-04:00,511.6289272082179,517.4393829887753,509.5224046731241,512.866943359375,19125700,0.0,0.0,0.005539566378135463
2025-07-28 00:00:00-04:00,513.2362984451797,514.1547714605564,509.2827757416266,511.6588745117188,14308000,0.0,0.0,-0.0023555209851177095
2025-07-29 00:00:00-04:00,514.6839236482208,516.7704593446111,510.7204076628311,511.728759765625,16469200,0.0,0.0,0.0001365856381809749
2025-07-30 00:00:00-04:00,514.3244691518986,515.1032182392812,508.6038929137552,512.3976440429688,26380400,0.0,0.0,0.0013071070651766714
2025-07-31 00:00:00-04:00,554.3187056451394,554.5383762548963,531.0270400328567,532.6243896484375,51617300,0.0,0.0,0.03947470453976676
2025-08-01 00:00:00-04:00,534.1219588686084,534.9206337229102,520.0051507892547,523.2498168945312,28977600,0.0,0.0,-0.01760072001226609
2025-08-04 00:00:00-04:00,527.4030257699867,537.3666271513684,527.2632409127965,534.7609252929688,25349000,0.0,0.0,0.021999259295981233
2025-08-05 00:00:00-04:00,536.2983661514853,536.4181643311854,526.374677366439,526.8838500976562,19171600,0.0,0.0,-0.014730087451690799
